"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:ER(4.0.1)","GHA.XDC_USD.PA_RT.M","OBS_VALUE","Ghana","Domestic currency per US Dollar","Period average","Monthly","Units","3.2186","3.3623","3.5909","3.8122","3.8932","4.1842","3.5322","3.8588","3.775","3.764","3.7902","3.7941","3.8076","3.8719","3.851","3.8202","3.8125","3.8824","3.9392","3.945","3.9563","3.9665","3.9715","4.0937","4.2355","4.373","4.4842","4.1964","4.2376","4.3322","4.3669","4.3873","4.4037","4.3813","4.396","4.4123","4.4209","4.4195","4.4136","4.4053","4.4139","4.4625","4.6474","4.7083","4.7393","4.7922","4.7911","4.8099","4.8947","5.0162","5.1797","5.0865","5.1083","5.2402","5.256","5.2701","5.3067","5.3235","5.3888","5.5377","5.5274","5.3194","5.3566","5.5153","5.6109","5.6427","5.6724","5.6815","5.6865","5.7029","5.712","5.7209","5.7608","5.7575","5.7275","5.7308","5.7333","5.7524","5.7848","5.8264","5.8592","5.8818","5.907","5.9469","6.014","6.3076","7.0465","7.1123","7.126","7.1908","7.3908","8.0588","8.7472","11.1671","13.073","10.0347","9.9092","10.8636","11.014","10.9453","10.9218","10.9836","11.002","11.01","11.06","11.3354","11.55","11.65","11.9344","12.2301","12.6674","13.081","13.7823","14.32978","14.74673","15.10366","15.55749","","",""
"IMF.STA:ER(4.0.1)","MRT.XDC_USD.PA_RT.M","OBS_VALUE","Mauritania, Islamic Republic of","Domestic currency per US Dollar","Period average","Monthly","Units","31.339","31.251","31.64","31.892","32.131","32.459","32.696","32.763","32.921","33.281","33.511","33.722","34.052","34.306","34.775","35.164","35.345","35.455","35.475","35.552","35.634","35.67","35.691","35.726","35.758","35.806","35.908","36.127","36.146","36.152","35.939","35.782","35.581","35.5","35.3995","35.4345","35.33","35.17","35.26","35.39","35.57","35.63","35.7","35.78","35.69","35.79","36.49","36.33","36.3","36.42","36.42","36.49","36.59","36.67","36.68","36.61","36.7","37.03","37.12","37.26","37.3","37.27","37.22","37.34","37.71","37.55","37.56","37.2","36.94","36.93","36.93","36.32","36.13","35.94","35.92","35.89","35.97","36.12","36.08","36.14","36.13","36.11","36.12","36.21","36.22","36.22","36.3","36.33","36.38","36.33","36.99","37.59","37.74","37.84","37.91","37.37","36.1","34.99","34.38","34.22","34.29","34.42","36.37","37.83","37.93","38.39","39.44","39.51","39.66","39.9","39.78","39.54","39.58","39.27","39.58","39.6","","","",""
"IMF.STA:ER(4.0.1)","AFG.XDC_USD.PA_RT.M","OBS_VALUE","Afghanistan, Islamic Republic of","Domestic currency per US Dollar","Period average","Monthly","Units","58.0","57.3015385","57.51","57.88","58.85","60.06","60.6","62.21","64.01","64.35","65.84","67.11","68.52","68.8","68.62","68.49","68.49","69.11","68.72","67.83","66.86","66.07","66.2011692307692","66.68186","66.8540038461538","66.8933304347826","67.8315923076923","67.5608375","67.82534","68.18878","68.3215260869565","68.5115","68.5299272727273","68.25","68.5228115384615","69.0332","69.778188","68.8938","69.1270652173913","69.6550041666667","70.6885583333333","71.504064","72.9134615384615","72.9134615384615","72.4363","75.7485625","75.5280208333333","75.81248","75.4396807692308","74.920028","74.957864","76.665536","78.39874","79.8571304347826","80.4296148148148","78.7802454545455","78.2507666666667","78.219244","78.244784","78.691756","77.5061692307692","76.8955","76.1284291666667","76.326536","76.2166884615385","77.0330043478261","77.0970518518518","76.95788","76.810428","76.8965923076923","76.8933347826087","77.0008230769231","77.1271807692308","77.232508","77.421476","77.4365041666667","77.4942043478261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:ER(4.0.1)","MWI.XDC_USD.PA_RT.M","OBS_VALUE","Malawi","Domestic currency per US Dollar","Period average","Monthly","Units","461.49","442.94","437.35","439.52","439.63","437.23","469.27","536.62","561.18","552.51","581.05","636.48","705.68","747.82","703.72","688.69","703.88","714.73","721.06","725.7","726.05","725.94","726.65","726.14","729.37","730.76","731.05","730.63","730.03","729.12","729.61","730.16","730.78","731.03","730.49","730.24","730.67","731.49","731.64","731.05","730.67","730.91","730.34","730.91","732.13","735.17","736.58","736.44","735.96","735.83","737.65","742.41","751.093168716514","777.402781414043","768.209816217033","739.083820335839","738.374363623589","738.604026920276","740.196863371067","741.673173930102","742.238500668493","741.589737071464","742.058738858977","741.899000310254","741.978149387764","741.961118653803","743.613835354695","750.232865534939","756.062581161161","759.37054971327","763.702858789929","769.621991081664","776.945768496737","781.520482230911","787.678123894115","793.870398735461","800.917378191844","806.469889613042","815.061658508557","818.84953853822","820.539163385157","822.523","823.0424","823.378","823.3049","823.4402","823.6088","823.8862","856.0976","1029.4188","1033.9286","1035.0487","1034.6967","1034.8257","1035.0292","1035.1828","1034.7062","1034.7271","1034.8674","1035.0516","1034.4331","1043.6058","1061.7807","1093.6438","1125.6525","1179.0583","1556.8145","1698.7914","1697.8239","1698.6726","1714.9547","1749.5578","1749.1484","1749.4355","1749.4894","1750.3344","1750.3322","","",""
"IMF.STA:ER(4.0.1)","SOM.XDC_USD.PA_RT.M","OBS_VALUE","Somalia","Domestic currency per US Dollar","Period average","Monthly","Units","22285.2","22196.4583333333","22211.1111111111","22231.5384615385","22264.6153846154","22211.7307692308","22263.0","22272.5925925926","22269.0384615385","22284.0384615385","22275.2083333333","22286.2962962963","22687.6923076923","22736.38","22751.0","22940.4166666667","23016.6666666667","22993.0769230769","23036.5769230769","23043.3333333333","22990.4","23057.4074074074","23527.6923076923","23960.7692307692","23994.0740740741","21525.8333333333","21197.1153846154","23436.9230769231","23621.6666666667","23245.0","23258.7037037037","23197.4074074074","23202.6","23365.3703703704","23595.3846153846","23535.7692307692","23566.1111111111","23546.6666666667","23306.9230769231","23405.0284900285","23581.0","23581.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:ER(4.0.1)","IRQ.XDC_USD.PA_RT.M","OBS_VALUE","Iraq","Domestic currency per US Dollar","Period average","Monthly","Units","1166.0","1166.0","1166.0","1166.0","1166.0","1166.0","1166.0","1166.0","1166.0","1166.0","1166.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1184.0","1183.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1182.0","1180.0","1304.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1450.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0","1300.0"
"IMF.STA:ER(4.0.1)","VUT.XDC_USD.PA_RT.M","OBS_VALUE","Vanuatu","Domestic currency per US Dollar","Period average","Monthly","Units","104.02","106.1","106.84","107.23","105.9","107.47","109.97","110.8","112.65","108.81","111.8","116.28","100.99","111.46","114.41","107.24","109.81","109.65","103.74","107.91","108.03","108.4","109.22","110.84","110.27","108.72","109.44","110.09","110.6","104.24","107.36","106.22","106.31","107.7","104.1","108.8","106.1","107.1","106.3","107.69","109.7","110.06","110.96","111.68","112.3","113.61","112.5","113.98","112.98","112.98","113.3","113.3","113.4","114.9","114.4","116.62","116.2","116.83","116.31","115.57","115.55","117.67","121.75","121.48","119.76","115.68","114.75","112.63","111.6","113.0","111.6","109.09","107.57","107.5","108.02","108.03","107.36","108.36","110.21","111.15","110.84","110.5","110.99","112.9","112.81","113.2","111.637","111.9","115.3","115.4","117.6","116.7","119.7","123.1","120.0","106.9","116.8","116.29","118.37","117.3","123.96","118.1","117.43","120.0","121.1","121.8","120.1","118.1","118.4","119.6","119.3","120.2","119.0","118.7","118.4","118.5","117.3","118.2","120.2","122.2"
"IMF.STA:ER(4.0.1)","KGZ.XDC_USD.PA_RT.M","OBS_VALUE","Kyrgyz Republic","Domestic currency per US Dollar","Period average","Monthly","Units","59.5016193548387","60.7635535714286","62.1993741935484","62.7809233333333","58.8212548387097","60.0040766666667","62.1546677419355","62.7734709677419","67.7942033333333","68.9372419354839","71.9494133333333","75.8655","75.8879967741935","74.7229551724138","72.060070967742","68.9377566666667","68.3172032258064","67.87242","67.3137193548387","68.6011387096774","68.7611333333333","68.2685516129032","68.9575666666667","69.2682774193548","69.3638806451613","69.2597678571429","69.1151387096774","68.06045","67.7966419354839","68.5016866666667","69.1807548387097","68.8919161290323","68.5584733333333","68.5295838709677","69.54833","69.5933903225806","68.9612516129032","68.3400928571429","68.1962903225807","68.6345733333333","68.5609","68.3168733333333","68.2143322580645","68.6858290322581","69.20514","69.2920451612903","69.8324966666666","69.8440193548387","69.8343548387097","69.7572928571429","69.7788193548387","69.7963133333333","69.8494967741935","69.7342333333333","69.6401548387097","69.7974290322581","69.82015","69.8092032258065","69.83762","69.8171225806452","69.7002032258064","69.8496379310345","74.6056483870968","80.8902966666667","76.5470322580645","74.61176","77.3033774193548","77.6522419354839","78.9942566666667","80.4317483870968","84.2007366666667","83.3664129032258","84.0759774193549","84.6280321428572","84.7967935483871","84.79431","84.2743322580645","84.5614766666667","84.6785548387097","84.7175709677419","84.7819766666667","84.7971741935484","84.7911266666667","84.7925387096775","84.7949838709677","85.4593142857143","98.7602612903226","84.09521","81.3814935483871","79.5700566666667","80.8954193548387","81.7639451612903","81.24903","82.100564516129","84.2136566666666","85.110735483871","85.8403483870968","86.9237571428572","87.4197612903226","87.47618","87.4501064516129","87.4692166666667","87.6939967741935","88.0701935483871","88.5277466666667","89.1007064516129","89.1441033333333","89.1573903225807","89.2467612903226","89.4110344827586","89.4690935483871","89.0880399999999","88.2741612903226","87.1781","85.1165258064516","85.1231161290323","84.3675566666666","85.2795516129033","86.3379366666667","86.9118741935484"
"IMF.STA:ER(4.0.1)","BIH.XDC_USD.PA_RT.M","OBS_VALUE","Bosnia and Herzegovina","Domestic currency per US Dollar","Period average","Monthly","Units","1.68301351002496","1.72319823788546","1.80460417051116","1.81448186288153","1.75410762331839","1.74425220725943","1.77867406329574","1.75583984199659","1.74300864450584","1.74083667027448","1.82174925484352","1.79813367656523","1.80094843462247","1.76312088704589","1.76200900900901","1.72486991798219","1.72913977543984","1.74176685368243","1.76694371668624","1.74440777738138","1.74440777738138","1.77383457282786","1.81112140012964","1.8550981694015","1.84268890145091","1.83766795076576","1.83044454843238","1.82395784761727","1.7687013926569","1.74176685368243","1.6990881959","1.65745906451613","1.63977366666667","1.66353064516129","1.66707926666667","1.65207422580645","1.60599435483871","1.58166117857143","1.58682883870968","1.59334106666667","1.65176009677419","1.67517356666667","1.67495196774194","1.694907","1.6773034","1.7023223","1.72095123333333","1.71863029032258","1.71280390322581","1.72272046428571","1.73020658064516","1.74033383333333","1.74810064516129","1.73391223333333","1.74228896774194","1.75838487096774","1.7756872","1.77037861290323","1.76866096666667","1.76155925806452","1.76039229032258","1.79231517241379","1.770131","1.801671","1.795166","1.7377825","1.7127276","1.65379774193548","1.65762376666667","1.66111606451613","1.6531","1.60782280645161","1.60532135483871","1.61702560714286","1.6424724516129","1.6387323","1.61183319354839","1.623108","1.654497","1.661455","1.659285","1.6858035","1.7136298","1.73011064516129","1.72816022580645","1.7238635","1.77605829032258","1.80219813333333","1.85082535483871","1.84873773333333","1.91885480645161","1.9292705483871","1.97180253333333","1.99423248387097","1.91956536666667","1.8483415483871","1.8187495483871","1.82470039285714","1.83125732258065","1.78481086666667","1.79764880645161","1.8050857","1.77163541935484","1.79224338709677","1.82836256666667","1.85200367741935","1.8122284","1.79170751612903","1.79114122580645","1.81090451724138","1.80016638709677","1.82282786666667","1.81052335483871","1.8167388","1.80335716129032","1.77909103225806","1.7608784","1.7918884516129","1.83731283333333","1.86593270967742"
"IMF.STA:ER(4.0.1)","TZA.XDC_USD.PA_RT.M","OBS_VALUE","Tanzania, United Republic of","Domestic currency per US Dollar","Period average","Monthly","Units","1739.2","1759.63","1788.92","1805.61","1946.47","2060.21","2075.32","2107.19","2152.85","2168.7","2148.34","2144.25","2172.38","2177.83","2179.16","2181.77","2181.67","2182.34","2179.97","2177.89","2174.03","2175.49","2172.07","2170.44","2205.95","2225.32","2225.45","2226.07","2228.74","2230.45","2231.3","2232.43","2236.45","2238.03","2234.92","2231.17","2234.74","2242.42","2246.57","2256.87","2264.57","2264.97","2267.69","2273.69","2276.09","2278.5","2279.31","2279.96","2282.37","2285.39","2289.1","2289.54","2288.12","2289.23","2289.08","2289.09","2289.36","2289.36","2289.2","2288.64","2288.55","2289.51","2289.37145589559","2290.7223189161","2291.58905940594","2293.84827407741","2297.63848656294","2297.68729137199","2297.61182268227","2297.63634184471","2297.68871287129","2297.90004243282","2298.40148254299","2298.52107178218","2298.52787128713","2298.51294554455","2298.54097277228","2298.74256075608","2299.13252970297","2299.37034653465","2299.13108235824","2295.23931995831","2293.09113186319","2295.95939975248","2297.90364356436","2298.17479455446","2298.45014205768","2298.70366336634","2299.86040841584","2302.39620162016","2304.4356460396","2304.74361386139","2306.445","2308.198","2308.372","2308.721","2309.125","2309.618","2310.588","2312.489","2316.18","2322.893","2347.115","2428.097","2463.737","2482.578","2490.588","2503.503","2508.102","2526.181","2545.392","2571.241","2587.399","2610.604","2641.853","2678.158","2694.459","2715.008","2647.144","2449.264"
"IMF.STA:ER(4.0.1)","SLB.XDC_USD.PA_RT.M","OBS_VALUE","Solomon Islands","Domestic currency per US Dollar","Period average","Monthly","Units","7.67018216682646","7.78331257783313","7.80390904898727","7.80305099293824","7.74803393638864","7.83699059561129","7.96985944066078","8.02568218298555","8.13699744794171","8.05359300069554","8.09342120476356","8.0512351326624","8.14995925020375","8.04659360870565","7.94100964265457","7.85761992692413","7.98175598631699","7.94051829928535","7.93650793650794","7.84266153984869","7.86191616338491","7.86967813016448","7.93679425664707","8.01282051282051","7.97853049974614","7.88581342165445","7.89970805426756","7.92148923300489","7.95544948289578","7.93021411578113","7.86534528865817","7.80396441392227","7.7882","7.8208","7.89724090030802","7.90192901886353","7.78209068672403","7.76308569428925","7.78083935356124","7.8241999853892","7.92195389380073","7.96659366501962","7.99697823938834","8.02378892628821","8.08017697503599","8.11806139965572","8.10050050353586","8.07178901303217","8.09608383667295","8.076584406701","8.09717508787381","8.09752364671103","8.1474116183941","8.17439420256759","8.15602474715118","8.23972957387343","8.2556938225164","8.26713964529136","8.23755992076333","8.23547106482447","8.20314733641251","8.22910288201316","8.27540018045265","8.31671858559581","8.37056652444913","8.30947447559425","8.26543549832074","8.21215604911106","8.13880770174713","8.10911771831925","8.09037557812366","8.04065238593198","8.02601898156748","8.00580811993947","7.9855610826609","7.98563191851106","7.98180671995551","8.00856316106251","8.04877358993787","8.0680750366304","8.05419534867918","8.04692732507138","8.05332344529018","8.09655116328594","8.08440599439917","8.0958743454365","8.05298107308412","8.02673605751447","8.11574435398774","8.14768567052426","8.2335374469198","8.24497784158755","8.20105943762197","8.1858947963332","8.22983938235758","8.24760797174924","8.26213818422742","8.26041166571867","8.31587837944363","8.32947744211334","8.33649253165517","8.34825824358627","8.36052713805102","8.40036218200171","8.45412428395998","8.47784351471762","8.48176420695504","8.47988354113562","8.46856397531258","8.50412863220276","8.4908041521267","8.53872499109102","8.50773540592856","8.47231920678839","8.45709579972278","8.46641423632573","8.35203997294969","8.34612897211252","8.39869079674552","8.45538107929231"
